TransactionID,CustomerID,PurchaseDate,Amount,ProductID
1258,334,2021-07-19,255.4770297183111,61
1259,349,2021-06-30,420.24698010028743,25
1260,626,2021-03-17,93.42863168686797,17
1261,999,2020-03-08,380.8602359508714,76
1262,989,2021-08-06,415.7754181010362,45
1263,410,2020-02-24,482.16119588979325,78
1264,837,2021-01-27,452.11067949194086,71
1265,232,2022-09-08,266.7965233903222,57
1266,563,2022-07-22,175.37790860392545,4
1267,429,2022-11-20,224.8559635139405,51
1268,314,2022-11-25,67.12480265098688,7
1269,710,2020-04-22,205.92222017410788,85
1270,288,2020-09-10,372.01781228661895,48
1271,179,2021-06-24,469.2459290671297,93
1272,133,2020-05-20,74.24737181690138,81
1273,410,2022-07-28,303.3064395946177,52
1274,755,2020-10-19,449.38961159402453,36
1275,431,2020-10-28,413.4093955777975,35
1276,708,2020-11-26,224.75207690226097,56
1277,393,2020-03-04,407.1487808401731,51
1278,726,2020-03-20,304.04401284856607,84
1279,930,2020-02-28,188.96525970082618,86
1280,661,2020-01-13,256.92721160955136,67
1281,961,2022-06-09,356.98885374329006,66
1282,121,2021-03-20,268.33536102703437,23
1283,497,2020-07-14,382.74201769396683,23
1284,749,2022-06-26,159.57864108997387,88
1285,318,2020-07-16,261.395496116411,86
1286,986,2020-09-17,63.098782367335225,86
1287,31,2022-06-30,130.76347732269434,17
1288,390,2020-03-05,400.8903363740229,80
1289,988,2021-10-27,255.9154881263039,26
1290,938,2021-01-09,348.01933937134675,58
1291,466,2020-06-11,271.64920876619755,61
1292,822,2020-11-13,499.2722636439822,86
1293,874,2022-11-16,305.2524534910431,25
1294,93,2022-11-05,195.65746014542188,14
1295,721,2021-01-25,100.77936477977717,74
1296,338,2021-04-17,484.20418718521194,81
1297,143,2021-06-09,276.3174106968274,92
1298,492,2021-07-24,69.17315165016458,52
1299,821,2020-10-16,431.86446057700624,15
1300,279,2021-12-07,380.1494379305549,5
1301,927,2020-11-11,151.88948557214056,57
1302,555,2020-03-20,358.2519128815145,98
1303,598,2022-02-11,445.7412615840519,16
1304,656,2020-01-18,401.77568651509114,31
1305,950,2022-08-19,342.86052835474044,81
1306,209,2022-06-12,286.413722276733,64
1307,456,2022-03-08,154.19549450206927,72
1308,420,2020-11-05,59.64162422771443,66
1309,1000,2021-07-14,262.99355924782833,42
1310,508,2020-12-25,386.34956486810745,28
1311,272,2022-06-02,135.5872584150969,51
1312,860,2022-06-29,331.6900544472233,22
1313,23,2021-04-06,14.754902643854816,19
1314,824,2021-09-15,326.7660752517447,57
1315,140,2020-10-02,336.8809968888473,19
1316,721,2021-04-24,317.9952743611215,55
1317,878,2021-01-25,281.5714385535464,98
1318,109,2020-03-13,319.9717132888638,75
1319,358,2022-04-30,157.09834726592646,68
1320,29,2022-06-04,71.78658970036469,20
1321,887,2022-10-30,58.831106524629895,45
1322,349,2021-07-22,336.2238184302455,63
1323,905,2021-01-08,339.6842871944385,31
1324,266,2021-12-24,463.51855207822365,29
1325,861,2021-05-13,399.59985653293325,91
1326,419,2020-10-03,457.7537838536007,93
1327,454,2022-01-27,151.97263941189726,81
1328,43,2022-05-15,455.8249623815645,40
1329,367,2022-05-11,424.3822499373874,34
1330,335,2020-02-02,434.3462599049608,50
1331,889,2020-05-28,410.8195650954594,6
1332,869,2022-11-08,106.9140626124021,62
1333,868,2020-01-07,81.57299137678893,1
1334,731,2021-02-24,388.77771130302074,90
1335,887,2021-04-27,94.83764714098834,22
1336,289,2021-06-01,420.64349622628976,39
1337,40,2021-06-18,498.1334460466336,81
1338,234,2020-01-28,254.77966127813943,11
1339,329,2021-04-25,492.63399673621456,12
1340,796,2022-05-06,268.6206563764443,45
1341,97,2020-09-07,219.45750192406808,48
1342,469,2020-03-16,454.24404697357,44
1343,726,2022-01-26,483.7603402628545,72
1344,625,2022-09-27,172.58933965195132,68
1345,883,2022-11-06,208.68615872008766,69
1346,818,2022-12-25,428.4545017549059,81
1347,792,2020-12-31,179.27362785568158,85
1348,468,2020-08-06,69.5881452710708,7
1349,305,2021-10-07,485.7482503172075,81
1350,473,2022-12-15,362.72094479567835,52
1351,955,2021-03-18,443.60106006960245,32
1352,430,2021-08-24,382.4485210528709,22
1353,392,2020-07-16,107.44862542345754,77
1354,513,2022-12-17,227.9698257262509,95
1355,847,2020-01-21,253.4423085778764,3
1356,338,2022-10-14,404.6960704983991,16
1357,848,2022-10-11,389.5758919902117,27
1358,825,2021-09-03,328.0190945875832,98
1359,595,2020-10-03,116.13201538960887,32
1360,8,2022-02-27,459.47202978282337,49
1361,995,2020-02-22,33.86697174200237,76
1362,990,2021-04-15,279.5716868896152,34
1363,112,2021-05-31,280.2146848411313,59
1364,160,2021-11-28,165.6778821357681,50
1365,76,2020-01-01,151.12191695064448,25
1366,218,2020-04-26,458.16162169913923,98
1367,94,2022-01-14,61.529133494807546,83
1368,666,2022-09-11,365.85398881725416,71
1369,443,2022-12-02,211.64582665650443,80
1370,989,2020-07-10,393.9891226896767,99
1371,711,2021-07-10,66.03933480685674,54
1372,922,2021-08-12,275.8135501248857,16
1373,570,2020-07-06,207.03324864609257,10
1374,469,2020-04-19,163.18996604342124,15
1375,805,2020-03-11,371.3083651786195,87
1376,19,2020-03-19,166.00224493889206,58
1377,810,2020-05-22,300.631969649158,62
1378,711,2020-10-05,473.0772382432856,29
1379,762,2022-10-23,259.05240020445365,68
1380,57,2020-10-26,222.77926605191934,77
1381,923,2020-12-27,480.7220658392917,58
1382,447,2023-01-01,422.91516524162535,44
1383,784,2022-07-23,476.1821768084402,61
1384,870,2022-10-24,376.2811284914709,28
1385,858,2021-06-29,440.2766829984238,49
1386,593,2020-10-20,218.68358724741597,31
1387,899,2022-10-11,90.0704394419028,45
1388,431,2021-01-22,399.9038599212415,54
1389,50,2021-03-16,222.15135264158116,44
1390,395,2021-07-20,30.928602342216486,23
1391,362,2021-12-09,491.1395955014878,22
1392,922,2021-08-18,209.56941110290836,87
1393,845,2020-03-02,491.57309713736134,62
1394,363,2021-05-10,42.71657007725038,11
1395,473,2022-10-06,343.2713175465287,60
1396,44,2021-09-12,305.06264780222324,75
1397,444,2021-07-06,85.50641968502674,83
1398,236,2020-08-14,293.41100824259547,31
1399,351,2022-08-22,238.22028473754784,97
1400,113,2022-02-03,411.62579347275994,19
1401,317,2021-01-22,58.877377087715644,87
1402,973,2021-08-24,408.2761638387722,41
1403,260,2022-10-21,35.42135461356788,19
1404,877,2021-11-23,243.8583488994884,57
1405,84,2021-12-12,125.48608575156851,13
1406,49,2020-07-21,338.9155035022084,77
1407,496,2020-10-19,472.2517717111433,22
1408,721,2021-10-18,244.8599538291165,71
1409,447,2021-01-21,107.35574907890734,2
1410,718,2020-12-03,50.240570690699805,54
1411,894,2021-08-24,134.18370959287273,78
1412,946,2021-08-17,492.7126074263821,69
1413,788,2022-12-22,422.66701579943697,1
1414,836,2021-08-26,49.996827942647755,4
1415,428,2020-09-20,361.7303635698864,28
1416,143,2020-01-03,252.1251055276225,22
1417,778,2022-01-30,237.53275419551937,42
1418,489,2021-11-12,308.376974835781,4
1419,936,2021-07-09,109.5083145580462,34
1420,382,2022-04-22,53.061023554871454,53
1421,552,2020-01-22,151.24825651635385,63
1422,655,2021-01-29,160.79544160288077,83
1423,115,2021-12-01,107.24054130055468,73
1424,232,2022-05-01,220.55357053282344,73
1425,850,2020-10-07,64.36901843705476,52
1426,410,2022-07-07,486.1687861725591,61
1427,787,2021-02-07,423.0840367335734,53
1428,28,2022-05-16,333.879613736013,57
1429,734,2020-11-10,142.6603483891446,54
1430,501,2021-05-09,121.56979155283692,87
1431,246,2020-06-10,376.5883741177474,88
1432,384,2021-02-01,173.04826269084097,76
1433,106,2022-06-12,80.3200614048723,73
1434,182,2021-07-02,304.2373173023593,5
1435,669,2021-12-13,178.32952003508566,36
1436,459,2022-01-04,493.02900033320765,90
1437,7,2020-09-25,231.09546190380905,91
1438,640,2020-08-11,426.207017167673,58
1439,702,2022-11-08,467.3666676068028,93
1440,386,2022-12-08,14.25243056254083,17
1441,487,2020-08-09,245.59419466155586,92
1442,945,2020-02-13,102.75156161589064,75
1443,838,2021-01-12,253.3353197556249,99
1444,29,2020-03-31,438.34038286992165,94
1445,189,2020-02-09,221.50506820911568,23
1446,445,2022-07-30,110.17282892738831,9
1447,931,2022-02-11,351.190419737292,79
1448,986,2021-05-17,17.643195195261704,34
1449,437,2022-05-16,143.2065605501813,68
1450,334,2020-09-16,98.19519786294093,51
1451,503,2021-05-17,304.0234759591024,95
1452,363,2021-01-18,381.97464881907786,93
1453,104,2022-08-27,66.27845837072772,68
1454,485,2022-01-13,50.360101905785825,59
1455,92,2021-05-01,99.40133586947542,62
1456,867,2020-03-03,394.66699157604734,50
1457,8,2021-09-08,349.7837069870184,64
1458,259,2020-01-24,223.35627245219624,94
1459,557,2020-10-17,103.94415570525123,84
1460,897,2022-06-17,364.0950788480887,25
1461,47,2020-06-25,248.35808036503258,97
1462,805,2020-05-11,485.88962362801925,99
1463,932,2020-11-17,163.3306956633018,86
1464,453,2022-12-19,452.42327488961223,8
1465,325,2020-04-15,143.80648254547765,74
1466,949,2020-11-13,46.108754998391085,49
1467,163,2020-02-28,229.57405026067102,29
1468,10,2021-09-24,478.22324508019045,83
1469,638,2022-06-11,246.7019582158055,62
1470,843,2020-10-10,71.86611507228001,20
1471,637,2022-07-14,366.151521835397,97
1472,374,2021-03-11,298.141240542307,81
1473,849,2020-09-13,292.0476164681259,61
1474,744,2021-12-14,18.46482308104649,66
1475,931,2021-03-06,211.30812097194388,32
1476,645,2021-05-16,465.6231852155422,13
1477,585,2020-02-06,238.5174265053863,18
1478,212,2020-06-14,218.48440368445753,91
1479,707,2022-10-12,24.94416347400943,34
1480,237,2021-07-26,163.67197902547667,27
1481,13,2020-04-24,127.4433221286726,6
1482,461,2020-05-01,443.48709556070554,30
1483,33,2020-11-16,88.46812578582684,33
1484,85,2022-11-17,77.48059393989276,18
1485,201,2022-08-06,240.210995836081,96
1486,432,2021-05-03,202.293341780991,98
1487,389,2022-07-28,22.76610163814673,11
1488,733,2022-08-11,42.40628671955761,81
1489,400,2022-08-22,281.30848427096987,44
1490,653,2020-06-20,292.2562086434666,55
1491,45,2020-04-12,23.820050433204138,58
1492,250,2021-10-12,329.89525722177143,78
1493,159,2021-08-26,33.83664773507258,60
1494,247,2020-08-13,15.084350360639583,92
1495,656,2022-03-19,55.5178483013244,82
1496,975,2022-05-21,283.9493396250749,77
1497,168,2020-02-09,218.4969616739553,65
1498,368,2020-04-11,221.67419592638706,44
1499,365,2020-08-10,129.74708753067515,17
1500,42,2021-03-24,267.9283383978632,10
1501,960,2020-10-11,348.1347447327095,42
1502,628,2020-03-16,239.15235827715446,52
1503,18,2022-12-05,88.77213892534382,9
1504,785,2022-07-26,271.89684098734614,27
1505,697,2021-09-28,224.77720094250506,85
1506,72,2021-04-10,27.60092657753099,26
1507,569,2021-07-05,328.89409017757896,10
1508,47,2020-01-01,423.29417064731433,28
1509,447,2020-08-09,431.648574128322,91
1510,305,2022-11-13,258.4918266858569,63
1511,471,2020-09-25,41.68903567980819,63
1512,763,2022-02-22,152.4086580170164,46
1513,978,2022-04-03,54.989888453275924,5
1514,264,2020-05-25,127.5119981978121,49
1515,292,2021-04-12,421.0441615894614,69
1516,406,2021-12-17,168.40357356269433,81
1517,892,2022-07-20,374.0720919862381,98
1518,907,2020-12-31,238.66999803158876,47
1519,380,2020-09-16,350.62278334102047,38
1520,387,2020-03-16,64.75969615015916,53
1521,176,2021-12-05,283.56449016157507,35
1522,329,2021-09-19,100.9669390557795,94
1523,127,2022-06-04,25.442468748165727,34
1524,257,2020-02-12,475.13771906121036,53
1525,13,2022-09-17,253.16813697004287,30
1526,203,2020-09-08,248.97727732738767,97
1527,715,2022-11-02,203.7622801689624,77
1528,386,2022-02-09,245.0633406307294,86
1529,743,2022-11-09,173.9038236508373,57
1530,559,2021-12-17,392.580315067659,10
1531,249,2021-11-07,246.5966327618751,55
1532,479,2022-04-13,321.80770820521155,16
1533,744,2021-06-01,484.68114667879615,73
1534,248,2022-01-09,301.94969792688784,46
1535,475,2022-08-26,133.9900038612247,28
1536,483,2021-10-02,204.93326221910363,4
1537,222,2021-11-16,258.33068321950475,2
1538,555,2022-08-31,492.8056056910423,66
1539,642,2022-08-24,78.9283877154525,37
1540,322,2020-10-16,275.391397760256,33
1541,544,2021-11-15,33.36688283965711,79
1542,960,2022-02-16,122.93856030830229,47
1543,424,2021-08-28,91.7194792145941,25
1544,573,2022-07-25,120.79232104127604,37
1545,295,2020-08-06,218.76968514304292,88
1546,175,2021-01-25,99.48922820134092,50
1547,119,2022-09-25,308.66876658772986,83
1548,390,2020-11-13,92.8628627120102,77
1549,455,2022-07-19,17.214399123366903,88
1550,853,2020-08-05,378.18325804748326,67
1551,977,2022-08-31,486.76188480624114,99
1552,561,2022-01-20,132.75109954765887,61
1553,489,2022-02-10,401.48429814611626,39
1554,332,2022-03-31,16.826389264329023,83
1555,929,2021-09-27,430.3028651827873,52
1556,192,2021-06-21,405.41227773057807,58
1557,804,2020-01-31,278.57876856642673,24
1558,887,2020-10-24,216.81522057187973,1
1559,749,2020-08-04,361.96167882582574,10
1560,886,2021-04-01,46.76221062613689,66
1561,666,2022-12-19,332.39973186663616,85
1562,632,2021-08-10,115.35595902372111,95
1563,937,2021-01-10,343.06832384779045,92
1564,251,2021-07-13,97.71124936382098,9
1565,92,2020-10-30,335.2746171529869,94
1566,234,2021-10-08,228.70398471542686,53
1567,681,2020-01-07,306.77375953615734,85
1568,451,2022-02-06,57.924994111318696,80
1569,315,2022-07-05,119.48669271554826,28
1570,143,2021-05-18,260.9753504389014,72
1571,683,2021-11-03,165.53053904047056,90
1572,83,2022-08-08,21.884723193895315,48
1573,724,2021-06-30,204.26331595149128,13
1574,299,2022-01-15,245.1407458611646,37
1575,189,2022-06-16,214.44281588770787,87
1576,455,2021-09-03,402.40039858835036,25
1577,146,2022-02-08,13.04424856776542,8
1578,808,2021-02-25,84.94328843868418,18
1579,892,2020-07-24,157.25702473055378,67
1580,258,2021-11-04,382.2097797483806,80
1581,246,2020-04-28,415.2035960305791,15
1582,723,2022-01-16,153.13122648838262,55
1583,591,2021-12-08,463.22372318509593,73
1584,135,2022-06-25,427.0227248075386,31
1585,293,2022-07-01,449.39384302416033,44
1586,666,2022-11-22,315.19460080140317,15
1587,993,2022-06-27,249.14785545300072,46
1588,265,2022-06-30,322.9372417650445,19
1589,32,2022-11-08,270.6989242643395,54
1590,630,2022-03-19,342.9636819711052,67
1591,367,2021-03-12,414.20246102766265,55
1592,805,2022-08-01,44.69445762432823,83
1593,658,2020-08-30,280.09932570627683,24
1594,407,2020-05-06,17.305258753243493,20
1595,575,2020-07-04,44.09225379101979,62
1596,164,2021-06-27,353.6885369640468,25
1597,3,2020-04-22,489.03188223485745,89
1598,396,2022-05-25,387.65224101213715,9
1599,888,2022-06-06,112.92094615567633,79
1600,529,2021-11-30,360.9251845385935,11
1601,792,2020-01-05,304.70927033454444,19
1602,196,2020-01-20,75.76105744650992,54
1603,854,2021-06-01,355.1133485823137,3
1604,109,2021-08-27,445.61373471611165,47
1605,353,2021-10-16,270.97997028165616,11
1606,930,2021-02-20,354.60401878026096,74
1607,160,2021-09-05,359.06072696505913,7
1608,717,2020-12-28,324.1640561750124,68
1609,238,2020-06-25,438.74888601601504,61
1610,876,2020-07-11,486.3176677524412,78
1611,753,2022-05-11,82.5718052115449,64
1612,647,2022-09-28,352.1599970887866,29
1613,723,2020-08-16,380.35207056672823,64
1614,500,2020-12-11,490.60398788943974,75
1615,781,2020-07-02,271.933660498887,44
1616,49,2020-11-07,400.10692979675594,18
1617,712,2020-03-05,491.13223120861664,30
1618,110,2021-01-03,217.852043962212,66
1619,221,2020-08-22,329.24329332477816,26
1620,532,2020-07-04,62.25855011122495,60
1621,9,2021-12-08,164.86865162495738,70
1622,41,2020-01-06,412.60230478415383,52
1623,469,2021-09-08,83.71627973795509,35
1624,296,2021-04-21,28.76346266056295,73
1625,597,2022-05-08,263.56385711265125,62
1626,71,2022-07-26,57.050006286936124,42
1627,385,2021-02-07,78.94076284799229,75
1628,535,2021-11-19,316.9519707738792,24
1629,627,2020-02-03,130.96946273777175,42
1630,161,2021-01-10,416.88078802115183,15
1631,737,2021-11-02,294.0657029331683,73
1632,692,2020-01-17,396.9257917037458,72
1633,26,2021-12-12,32.51722055149367,96
1634,30,2022-07-09,193.41982976895403,94
1635,521,2022-08-14,440.447263700085,43
1636,896,2021-10-30,249.70960138372212,24
1637,395,2021-06-23,157.92091966928822,58
1638,689,2022-01-09,320.7567932951218,14
1639,440,2022-09-04,423.9721092273319,61
1640,202,2022-02-18,331.61413190216103,67
1641,476,2021-06-15,219.28926327326636,90
1642,349,2022-05-23,84.14580832550786,20
1643,996,2020-02-24,99.39237927325357,4
1644,252,2022-09-18,401.4976515608366,38
1645,819,2021-08-21,485.1272813528455,17
1646,951,2020-06-30,336.3579137818511,41
1647,675,2022-12-22,268.06360277748587,9
1648,489,2020-10-14,325.4920008744815,14
1649,929,2021-04-30,331.2866349947226,97
1650,492,2021-01-21,434.26406471625324,59
1651,152,2022-04-06,219.7463005298815,26
1652,663,2022-09-13,369.4719072652968,19
1653,13,2020-09-10,216.14654921550706,67
1654,800,2021-05-26,56.47037389237715,77
1655,79,2021-10-22,46.30366204169664,3
1656,410,2021-01-07,72.82459817606951,21
1657,344,2022-02-17,63.15810204386477,85
1658,354,2021-06-30,381.2569308984915,74
1659,367,2020-08-13,480.821763802047,23
1660,66,2022-04-01,297.7860463118433,42
1661,164,2022-04-23,265.6890294340111,11
1662,61,2021-08-31,47.34650941012718,95
1663,237,2020-03-25,53.641027761570705,85
1664,4,2021-07-06,56.06028351121924,5
1665,700,2020-07-16,57.23640454950503,78
1666,235,2022-07-11,320.43753828337026,56
1667,863,2022-08-16,77.9208319816507,37
1668,25,2020-01-11,362.3741133480743,75
1669,398,2021-06-22,58.78299278951168,34
1670,452,2020-04-24,297.1176420266275,43
1671,138,2021-04-05,16.004184824950332,60
1672,944,2020-03-17,379.43407434324985,32
1673,878,2020-04-17,249.30943410540175,86
1674,214,2022-10-11,383.1058852596415,39
1675,436,2022-06-28,292.2185101323428,57
1676,466,2020-06-22,184.80416959279842,89
1677,627,2022-12-29,199.71039715304346,22
1678,197,2021-08-09,237.75188302019484,45
1679,450,2022-03-12,429.95610008120934,96
1680,2,2022-02-28,291.8296110695813,34
1681,89,2020-04-12,371.4326022164295,5
1682,171,2021-05-31,118.57708965374192,26
1683,525,2022-12-22,143.13159204827355,73
1684,851,2021-03-11,96.16865140159913,99
1685,439,2021-04-18,250.1703978924227,79
1686,383,2020-05-29,440.19099036798394,38
1687,442,2020-05-13,230.29789641994552,92
1688,697,2020-09-09,389.6333715785882,26
1689,808,2022-02-20,43.755171119661014,8
1690,880,2021-10-13,334.0822957406824,98
1691,311,2022-06-07,355.605385566295,80
1692,104,2021-08-31,488.26794430468004,93
1693,52,2022-01-25,17.698100331783042,22
1694,481,2022-11-11,495.1773672723695,47
1695,112,2022-09-25,424.7642371904008,82
1696,644,2021-10-31,139.92198558572176,61
1697,786,2021-04-11,178.11471542771454,84
1698,496,2020-05-20,142.7169368037696,74
1699,895,2021-01-27,192.37367579083616,5
1700,124,2022-12-10,246.89170559310304,67
1701,686,2020-08-31,289.05779963822266,56
1702,826,2022-05-01,53.756702877118755,26
1703,430,2022-06-23,491.31581821114094,42
1704,166,2020-11-18,40.56517897897304,99
1705,472,2022-09-13,380.34620845844626,57
1706,566,2020-06-30,371.2564970165006,23
1707,590,2022-06-18,43.98847558849003,15
1708,412,2022-11-30,83.93189927249902,1
1709,584,2020-01-15,66.520943955978,86
1710,627,2021-06-19,390.1406007562878,87
1711,825,2021-07-29,23.07103607584363,6
1712,927,2021-02-24,439.0568452926509,71
1713,311,2022-03-16,267.80686651994586,72
1714,105,2022-03-26,186.87756323081138,76
1715,908,2021-08-16,205.8252674642052,82
1716,132,2020-01-06,140.50893268167297,57
1717,64,2020-07-15,405.82513733405074,59
1718,780,2021-01-18,102.99861954435127,52
1719,925,2022-05-31,176.21688326352884,41
1720,482,2020-02-10,67.1023218608214,63
1721,929,2020-12-21,113.60423473271022,41
1722,359,2020-06-22,137.32118395962686,24
1723,133,2020-12-31,246.89831538142752,39
1724,962,2022-07-04,157.37439189341802,59
1725,77,2021-02-18,23.465200040642582,33
1726,170,2021-04-10,405.08143069217306,93
1727,949,2021-12-19,199.71006987516512,77
1728,227,2022-03-05,440.52232305543254,19
1729,21,2022-03-08,287.10438827837373,4
1730,515,2020-12-12,193.9662109772875,35
1731,483,2020-08-23,354.4117629415553,91
1732,904,2021-06-09,202.52774884496665,30
1733,280,2020-08-15,350.395380462739,89
1734,127,2022-03-04,92.46916738093597,75
1735,39,2021-02-02,313.6347699498053,94
1736,797,2022-06-17,221.54233172858181,8
1737,311,2021-09-30,109.58643036972657,5
1738,581,2022-09-22,66.77648127772673,21
1739,587,2021-02-07,86.81301801898852,41
1740,546,2022-11-05,200.00988484628462,26
1741,812,2021-07-17,238.65938152700082,89
1742,641,2022-05-18,159.33368778715277,50
1743,19,2022-12-08,191.75962775342663,8
1744,911,2021-11-25,448.9317454060158,47
1745,398,2022-03-01,375.4669381675634,77
1746,590,2021-02-12,366.5325270887341,25
1747,118,2020-07-09,163.0543195119529,45
1748,59,2022-06-29,223.95636182420157,75
1749,141,2022-08-23,209.70817642780318,87
1750,464,2020-03-21,185.1456668299828,86
1751,269,2020-06-20,257.02473055499604,84
1752,660,2020-05-10,48.88501068676393,24
1753,847,2022-04-02,61.61745244909627,75
1754,26,2022-10-10,167.710259051375,47
1755,584,2021-04-03,58.49262199798673,51
1756,612,2021-08-05,185.2365919942609,18
1757,755,2021-05-01,193.4308532615942,46
1758,23,2021-08-24,140.2856181622097,57
1759,558,2020-06-30,458.3525955526224,50
1760,12,2020-07-10,499.9695457754669,61
1761,445,2021-10-04,365.9570961910736,5
1762,424,2020-01-11,301.7421135491193,9
1763,604,2021-03-27,144.06661129118288,89
1764,314,2021-09-10,21.703205510154216,47
1765,408,2021-01-04,176.23695160799662,12
1766,15,2022-01-18,178.25038340443422,3
1767,975,2020-12-14,401.32255136021735,11
1768,759,2020-06-15,448.61895377352795,67
1769,416,2020-01-11,94.62313919629496,14
1770,301,2021-07-12,307.0317434708437,93
1771,815,2021-11-13,337.5864731553825,33
1772,238,2021-04-07,55.28411853168537,48
1773,914,2021-05-18,186.42496546640572,35
1774,482,2020-08-31,308.22824874524144,12
1775,789,2022-10-01,90.18813153345576,45
1776,839,2022-03-12,313.18402865253853,4
1777,495,2021-02-02,499.8973340974338,47
1778,687,2020-12-29,445.7939776677401,53
1779,483,2020-07-02,74.63286875681855,32
1780,471,2020-11-30,205.91492859519067,98
1781,131,2020-08-18,308.6271831519281,23
1782,713,2020-11-18,294.9724642557674,65
1783,195,2021-04-22,363.0571813774921,32
1784,118,2020-10-25,196.2025345089873,1
1785,543,2022-10-05,283.2597202459801,89
1786,938,2021-05-12,485.0035187695573,53
1787,765,2020-11-18,143.42181979468077,25
1788,192,2022-05-14,50.9676836177232,10
1789,245,2022-10-08,332.6898157932906,14
1790,428,2020-07-20,172.70915182808184,43
1791,513,2021-10-09,155.0705470928402,91
1792,498,2021-07-23,154.13603248215082,94
1793,46,2020-03-25,483.94520023631634,50
1794,77,2022-09-22,111.40514543892097,90
1795,814,2020-09-24,47.8296484577672,71
1796,1,2021-08-13,115.54904312442105,40
1797,845,2022-06-16,231.77066996008418,57
1798,639,2022-11-16,394.8215951913712,72
1799,712,2022-06-04,19.072929429894604,8
1800,488,2021-03-03,267.2689747831225,63
1801,827,2020-06-20,119.59708430858048,92
1802,114,2021-01-09,484.2492361907065,20
1803,610,2022-10-08,47.40137051218624,31
1804,900,2021-12-08,480.2271778566561,36
1805,668,2020-05-14,204.39636548352652,4
1806,610,2021-04-04,21.831043113184275,20
1807,228,2021-03-02,312.79458183839216,6
1808,155,2022-05-07,403.9486900977468,39
1809,497,2022-02-26,427.1542477834477,88
1810,679,2021-08-18,231.9047206193207,92
1811,674,2022-02-26,378.44718362606835,56
1812,564,2021-07-24,170.5249813097647,20
1813,213,2022-08-15,64.2544790803663,51
1814,198,2021-04-19,176.15715329712287,75
1815,915,2020-07-16,271.1893783647956,75
1816,91,2022-08-25,23.59396965434549,40
1817,315,2020-01-02,131.7907090570803,67
1818,504,2021-02-19,163.37825448126588,11
1819,392,2022-09-08,155.37493775783983,19
1820,935,2021-12-17,495.35840758919994,20
1821,657,2021-07-24,130.04474466296335,52
1822,868,2022-02-01,297.47649809764226,29
1823,159,2022-10-08,456.24610464701817,65
1824,165,2020-07-31,359.1488999156445,50
1825,864,2022-07-26,382.1088845751132,46
1826,7,2022-06-16,371.63668330430795,5
1827,276,2022-05-16,66.06281628641975,61
1828,771,2021-10-09,373.9652214709397,21
1829,869,2021-09-25,484.2107941721336,21
1830,302,2022-09-30,213.9775394916905,15
1831,899,2020-09-04,456.3320516063449,14
1832,413,2022-05-19,28.230232114794,66
1833,343,2022-05-28,260.15796834772004,99
1834,767,2021-09-23,456.8725632746419,10
1835,476,2022-02-02,484.6596838624381,60
1836,657,2021-04-01,12.533569926412806,3
1837,360,2021-09-06,98.01934431628588,92
1838,887,2021-03-05,10.139432789504852,40
1839,549,2022-05-04,18.93393370249227,41
1840,463,2022-05-06,327.7314584279728,87
1841,776,2020-08-13,219.49151362920855,99
1842,842,2022-08-31,316.1964497401003,67
1843,600,2021-05-08,244.38378474587154,81
1844,152,2021-09-19,248.8007409185927,79
1845,959,2021-04-07,288.4239930546944,87
1846,188,2022-10-09,252.20335768256282,28
1847,449,2020-06-16,54.67196036948613,83
1848,308,2021-11-20,287.3279147767285,56
1849,743,2022-03-02,142.90141317783053,22
1850,795,2022-05-24,434.2507434472695,98
1851,261,2020-11-12,201.12685281865234,10
1852,278,2022-03-06,455.59542871744276,97
1853,17,2021-06-18,152.97483490057752,28
1854,389,2020-02-18,241.71325783812665,34
1855,461,2021-08-06,330.4595542553435,7
1856,282,2021-06-27,214.15187651932243,72
1857,351,2022-08-17,173.06044327169715,36
1858,257,2021-01-24,368.94589811359424,25
1859,947,2020-04-24,19.116168498289333,23
1860,79,2021-03-17,253.42821602773626,26
1861,694,2021-03-19,119.91299701913503,33
1862,575,2022-07-31,384.40437328139467,92
1863,780,2022-09-03,301.8689741716736,32
1864,326,2022-11-13,96.47446811251363,39
1865,294,2021-09-21,281.9868205430112,47
1866,937,2020-12-20,299.8354686981747,63
1867,961,2022-09-15,287.8559591425434,74
1868,717,2022-11-30,358.5202862163274,9
1869,548,2022-07-31,370.18466012606615,87
1870,989,2020-02-17,102.74581237530188,57
1871,498,2021-11-24,289.96040034806055,37
1872,548,2021-09-30,457.5485829852468,2
1873,544,2021-12-10,122.07909691260775,70
1874,242,2022-10-22,424.15878805796916,78
1875,4,2020-09-26,236.09024973897297,38
1876,874,2020-08-09,196.07203453826008,97
1877,557,2022-10-11,287.12371010937335,17
1878,547,2020-11-24,160.3954450497087,64
1879,23,2022-10-04,188.1074479430368,50
1880,422,2022-10-01,454.07341749577836,69
1881,150,2020-04-04,381.0636153611949,45
1882,616,2022-07-21,377.63770509715374,86
1883,684,2022-01-12,64.49096824821086,73
1884,634,2020-04-28,343.6383228035168,42
1885,877,2021-08-22,302.2214184971386,37
1886,959,2021-08-22,466.4533005759343,33
1887,391,2020-04-29,230.61088695944176,59
1888,388,2022-01-29,295.6494827946544,28
1889,802,2022-02-06,62.517726902781305,56
1890,777,2021-06-27,435.4369478448552,66
1891,886,2020-11-25,37.71438753823965,16
1892,607,2021-08-20,457.14416411696646,1
1893,984,2021-12-03,220.472202621181,45
